Eigvals	19
0.16804138712	0.154422525533	0.0106862050029	0.00532790876317	0.00453681868197	0.00109743462638	0.000226114709947	4.11215309782e-05	2.96596149617e-05	1.08218985755e-05	6.83704094692e-06	2.39416900713e-06	1.66060990032e-06	2.87362376136e-08	0.0	0.0	0.0	0.0	0.0

Proportion explained	19
0.487881250839	0.448341067673	0.0310256845228	0.015468729676	0.013171926341	0.00318622565195	0.000656487841553	0.000119389778399	8.61119412006e-05	3.14196490754e-05	1.98502532405e-05	6.95108621715e-06	4.82131485112e-06	8.34310629757e-08	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	19	19
1.5	-0.0127158793267	-0.0593033426269	0.0097153155911	-0.00414660906958	-0.00591676226771	-0.00835637380415	-0.000847527098981	0.000256539189451	-0.000356259408435	0.000268781141081	-0.000782997406771	0.00054931236165	0.00042187713932	1.62030971647e-05	0.0	0.0	0.0	0.0	0.0
x625.45	-0.0216022276721	-0.0119635488296	-0.00817472319684	0.00101606160647	0.000606758555884	0.0124896012547	-0.011580400797	-0.00153234265469	-0.000961541221932	0.000319952617388	-0.00046974145989	4.73457996449e-05	-4.1115171555e-05	-3.59462673264e-06	0.0	0.0	0.0	0.0	0.0
x5.55	-0.015670933408	-0.0569072310236	0.00260088787013	-0.00105735649698	-0.000921817102887	-0.00206543045448	0.00158110352742	-0.000620471033834	-0.000637981221717	0.00052245063516	-0.00106648591975	-0.000622938895328	-0.000294748086485	-3.90103284607e-05	0.0	0.0	0.0	0.0	0.0
x5.50	-0.0139183716159	-0.0572968182464	0.00580575463701	-0.0026166309165	-0.00200842072063	-0.00661000538745	-7.62368595988e-05	-0.00143754932464	0.00040484047836	-6.86889339293e-05	0.000648088161449	-1.13874613904e-05	0.000852498874792	-1.91755422693e-05	0.0	0.0	0.0	0.0	0.0
1.55	-0.0137171851571	-0.0584249868543	0.0071499151823	-0.00320029708786	-0.00347086027999	-0.00645924779927	0.00113993394447	0.000766644810319	-4.23695145316e-05	1.78100920544e-05	0.000702698433225	-0.000158999898891	-0.000132312057917	-2.37863235535e-05	0.0	0.0	0.0	0.0	0.0
x25.45	-0.0147059130086	-0.0564501098653	0.00287025281648	-0.00204176026324	-0.00133389142212	-0.00383267243923	0.00140420492672	-0.00121564477908	0.000133660922095	-0.000669307085048	-0.000109307880932	0.00112190996969	-0.000510482084723	6.10208201158e-06	0.0	0.0	0.0	0.0	0.0
x25.55	-0.0165243222555	-0.0524057279666	-0.000118154899043	0.000194360864835	0.00113607993808	0.00613520253309	-0.00141188145675	0.000933667850215	-0.000357285913509	0.00161838710136	0.00160951909403	0.000119697399039	-8.43928882921e-05	2.31532656125e-05	0.0	0.0	0.0	0.0	0.0
x5.45	-0.0135436054284	-0.0582410668589	0.00761592429783	-0.00355257716021	-0.0036151241991	-0.00745727340751	-0.000431828315634	-0.000715518043039	0.000233179308044	-0.000363918580119	1.11843569193e-05	-0.000510969088148	-0.000245756700698	0.00013674191494	0.0	0.0	0.0	0.0	0.0
x25.50	-0.0160347638497	-0.0566839343572	0.00171418834016	-0.000766192834143	-0.000630986351335	-0.000220148904145	0.000900379928358	-0.000858294221914	0.00171635679266	0.000473736654956	-0.000732259145124	-0.000150212147975	0.000307762277206	-2.33205982482e-06	0.0	0.0	0.0	0.0	0.0

Biplot	0	0

Site constraints	0	0
