Eigvals	19
1.07941988943	0.347585576914	0.258537694976	0.223414051249	0.219772194566	0.187895827782	0.173517118419	0.172586239633	0.156436570645	0.15532513505	0.145687646853	0.138863642266	0.131619287664	0.121557586575	0.11609336634	0.104178246398	0.0911747588812	0.0714419634671	0.0

Proportion explained	19
0.277122026598	0.0892364689904	0.0663749952036	0.0573576189016	0.0564226364034	0.0482389412073	0.0445474610729	0.0443084743558	0.0401623315594	0.0398769900648	0.0374027348777	0.0356507920062	0.0337909316791	0.0312077673109	0.029804925099	0.0267459281155	0.0234075119452	0.0183414646089	0.0

Species	0	0

Site	19	19
1.5	-0.370510444489	0.120499225789	0.0445782685909	0.0856521946266	-0.0181754920605	0.0326460777631	0.00268406506303	-0.00451415091948	-0.0337226595086	0.0164853621561	0.112878463701	0.099165296086	0.00837781915861	-0.0521837791028	-0.117109305865	-0.0141916604386	0.0570804716699	-0.165744860586	-0.0
x625.45	0.146538126077	-0.0409046871765	-0.124645377214	-0.07664282957	-0.109430813468	0.0606735065655	-0.0760303618492	-0.15978687721	-0.0925596625793	0.04729029339	-0.0747748765428	-0.0176604800948	0.0104176881968	-0.228957293193	-0.0117117970852	0.0622905030938	-0.00270474483151	0.00641592682736	-0.0
x5.55	-0.194535879801	-0.0687152991506	-0.0781728785271	-0.141630423129	0.0173488013619	-0.0973647518967	0.165727769228	0.0776763697842	0.0253261086751	-0.0444843479964	-0.105075072815	-0.102671253053	-0.00703692949961	-0.0541270204943	0.117299818025	-0.0910017733804	0.0669340128158	-0.084552695328	-0.0
x5.50	-0.25183090185	-0.0150943271736	0.0230285663958	0.0510858684066	-0.0397167602164	0.0332964952702	0.0145396327069	-0.255150600263	0.0838518657741	-0.00752181537341	-0.0261598674329	-0.0256779136584	-0.0104138304323	0.0807898276092	-0.0376609789921	-0.120810806432	0.103444454323	0.0860988487302	-0.0
1.55	-0.337621136965	0.1373497364	0.0362802407749	0.0740015556848	-0.0349864983352	-0.145889503518	0.137859235613	-0.02361624426	0.014821804909	0.0560503859665	-0.0955237797977	0.0236385396814	-0.0761036861287	0.0240281008817	-0.00106736285028	0.186932843223	-0.0461236546916	0.0466627871824	-0.0
x25.45	-0.14665820048	-0.0637359636746	-0.00328085420385	-0.0352496993082	0.104808695795	0.0618758579426	-0.21454531864	0.0597557560704	-0.0341958047535	-0.0458400967593	0.00234536400502	-0.110927712437	-0.084342679359	0.0749389632973	0.0349672957498	0.127776429118	0.1264687914	-0.00945559366832	-0.0
x25.55	0.0408746160899	-0.147807623495	-0.0722100439247	-0.250653053667	0.00809277699609	-0.0546764562734	0.0408517669045	0.0643353421278	0.0474139095605	-0.108011426891	0.0592992603627	0.121930130987	-0.0413687912736	0.0109775154103	-0.167732684528	0.0189874848119	0.00333754943024	0.0604679095889	-0.0
x5.45	-0.341355555229	0.0622338038368	0.0234989175894	0.0130248830495	-0.00443255509636	0.0261554998507	0.00593374516671	0.0523214476617	-0.0795157422219	-0.0670839081258	0.216663640689	-0.0624658450924	-0.0311680071081	-0.0875539977438	0.094306180574	-0.0510671658336	-0.0803707275081	0.101056612585	-0.0
x25.50	-0.081564078215	-0.110556557993	0.00120013684313	-0.107232604365	-0.0811896494946	0.0818907599468	-0.0255115220603	-0.121029610983	0.0140536131866	-0.0490234705305	0.010542920387	-0.0330402587741	0.0487904625396	0.144127577209	0.048118555502	0.0323727142096	-0.173757086766	-0.0944166803928	-0.0

Biplot	0	0

Site constraints	0	0
